EVTOPTA10270;They must be allowed to express their opinions;;;;;;x;
EVTOPTB10270;Couldn't the principal do something about this nonsense?;;;;;;x;
EVTNAME10280;Classics Rediscovered;;;;;;x;
EVTDESC10280;And, when I read of the Athens of Pericles, the progressiveness of these ancient societies always astounds me. Here I am, thousands of years later, a less free man than were they, back then.'\n\nThe 19th century saw a resurgence of interest in the Ancient Classics. Many of the ancient societies, Rome and Greece, were looked to for inspiration by liberal thinkers seeing in them proto examples and experiments in those same traditions of freedom that they sought to implement in the modern era. A local Reform Club has republished some select pieces of ancient literature that are becoming high fashion among the educated elites of $COUNTRY$;;;;;;x;
EVTOPTA10280;Honestly, have you nothing better to do?;;;;;;x;
EVTOPTB10280;It is good to see the classics receiving some attention. Socratic Dialogues, anyone?;;;;;;x;
EVTNAME10290;Liberal Author;;;;;;x;
EVTDESC10290;And yet he saw the privations of a people denied that ancient breath of fresh air accorded by tradition as the birthright of the free sons of $COUNTRY$, liberty, and he wept.'\n\nOne of our country's most lauded authors has published a book recently, which critics have referred to as the most scathing condemnation of the $COUNTRY_ADJ$ political system ever to make it past censors. The author's work is a passionate argument for liberty and the disestablishment of the established monarchical order of the old world, in favor of the rights of peoples and republics.;;;;;;x;
EVTOPTA10290;Make sure it stays a local hit at best;;;;;;x;
EVTOPTB10290;Such a voice must be heard in all of $COUNTRY$!;;;;;;x;
EVTNAME10300;Chamber of Commerce Protests;;;;;;x;
EVTDESC10300;The chamber of commerce in one of our states has lodged an angry protest with local government, complaining that the government's economic policy of economic interventionism harms local business by distorting the fundamental logic of the free market. Inspired by enlightenment publications on free trade and laissez faire by the French Physiocrats and the Scottish enlightenment, the Chamber of Commerce demands that the government's policy change, and that they be left alone to conduct business in the manners which they see fit. If their demands are not met, they threaten to raise the issue to the national level.;;;;;;x;
EVTOPTA10300;Perhaps some slight adjustments locally could be considered;;;;;;x;
EVTOPTB10300;I refuse to submit to political demands by the entrenched elites;;;;;;x;
EVTNAME10320;A Treatise On Economics;;;;;;x;
EVTDESC10320;A Liberal professor at one of our universities has published a pamphlet on economics that has received serious attention in liberal circles both in $COUNTRY$ and abroad. The pamphlet is a profound little tract, arguing in eloquent terms the virtues of freemarketeering and laissez faire, and the author is now being mentioned in the same breath as luminaires such as Ricardo and Smith. We could decry the pamphlet as a spurious piece of liberal propaganda, but, then again, he might have a point?;;;;;;x;
EVTOPTA10320;Obviously we must take pride in this publication!;;;;;;x;
EVTOPTB10320;Certainly, this is only propaganda designed to exploit the working classes.;;;;;;x;
EVTNAME10330;Chartist Rallies;;;;;;x;
EVTDESC10330;A rally has been organized in one of our states by members of the $COUNTRY_ADJ$ Chartist Club, calling for the extension of the voting privileges to broader strata of the voting publicum. While calm and relatively orderly on the surface, the rally might get out of hand at any time. Police are standing by, ready to intervene, and some among them even seem eager to.;;;;;;x;
EVTOPTA10330;Let them hold their little rally.;;;;;;x;
EVTOPTB10330;Let the boys in blue have their way with these fermenters of revolution;;;;;;x;
DIPLOMACY_INFAMY;Infamy: §Y$VALUE$§W;;;;;;x;
WARDIALOG_INFAMY;$VALUE$ Infamy;;;;;;x;
WARDIALOG_PRESTIGE;$VALUE$ Prestige;;;;;;x;
WARDIALOG_PEACECOST;$VALUE$ Peace cost;;;;;;x;
WARDIALOG_SELECT_COUNTRY;Select a §Ycountry§W in the list to the right;;;;;;x;
WARDIALOG_SELECT_STATE;Select a §Ystate§W in the list to the right;;;;;;x;
status_quo_desc;Attempt to intervene in a war, neglecting any side to fulfill their §Ywargoals§W;;;;;;x;
conquest_desc;Annex a single-state §Ycountry§W or an §Yuncivilized nation§W;;;;;;x;
add_to_sphere_desc;Add country to our §YSphere of Influence§W;;;;;;x;
take_from_sphere_desc;Remove a country from someone's §YSphere of Influence§W and add it to our own;;;;;;x;
acquire_core_state_desc;Aquire an enemy §Ystate§W where we have §Ycore provinces§W;;;;;;x;
acquire_state_desc;Aquire an enemy §Ystate§W;;;;;;x;
place_in_the_sun_desc;Aquire an enemy §Ycolonial state§W;;;;;;x;
cut_down_to_size_desc;Force another §Ycountry§W to disarm and pay reparations to us;;;;;;x;
free_peoples_desc;Liberate a §Ycountry§W from its oppressors;;;;;;x;
protect_minor_desc;Select a §state§W in the list to the right;;;;;;x;
humiliate_desc;Show our military might by humiliating an enemy §Ycountry§W, thus increasing our §Yprestige§W while lowering theirs;;;;;;x;
po_disarmament2;Prohibited from raising armies and lose §Y$PERCENTAGE$%§W of their forces for §Y$YEARS$§W years;;;;;;x;
po_reparations2;Must pay §Y$PERCENTAGE$%§W of tax income for §Y$YEARS$§W years;;;;;;x;
po_reduce_prestige2;§YPrestige§W is reduced by §R$VALUE$§W;;;;;;x;
POP_DETAILS_UNEMPLOYED;Unemployed:;;;;;;x;
POP_DETAILS_POPCHANGES;Pop Changes;;;;;;x;
repeal_the_corn_laws_title;Repeal The Corn Laws;;;;;;x;
repeal_the_corn_laws_desc;The 'Corn Laws' were a series of vastly unpopular tariffs, often described as a rare example of British mercantilism, designed to 'protect' British farmers and corn prices from cheap foreign competition, which, naturally, had the effect of effectively increasing corn prices for Britain's poor. After the failed harvest of 1845, and the following Potato Famine in Ireland, the Corn Laws were finally repealed in 1846. The failure of these tariffs heralded a long period of British commitment to the ideals of Laissez-faire capitalism, that was to last for most of the 19th century.;;;;;;x;
corn_laws_repealed;Corn Laws Repealed;;;;;;x;
corn_laws_repealed_desc;A series of impopular import tariffs, the 'Corn Laws', have been repealed.;;;;;;x;
crown_empress_of_india_title;The Empress of India;;;;;;x;
crown_empress_of_india_desc;After the abolition of the Mughal Empire and the British East India Company, Queen Victoria was, in 1857, granted the title of Empress of India. The original initiative for the creation of the title is usually accredited to then Prime Minister Benjamin Disraeli. By establishing the British Raj in India, we can ensure a Place in the Sun for The British Empire!;;;;;;x;
svenska_pansarbats_foreningen_title;Svenska Pansarbåtsföreningen;;;;;;x;
svenska_pansarbats_foreningen_desc;The Swedish Armed Cruiser Association was formed in 1912 in order to raise money for the purchase of a modern coastal defense cruiser for the Swedish Navy. The project met with a great deal of popular success, and the Association was, within a mere hundred days, able to present His Majesty Gustav V with the sum of some 15 million kronor, which would eventually be used to commission the 'HMS Sverige', launched in 1915.;;;;;;x;
OUTLINER_QUEUED;Queued units:;;;;;;x;
BUDGET_NO_LOANS_TO_REPAY;We have no loans to pay back;;;;;;x;
POPDETAIL_NO_REBEL;No rebel affiliation;;;;;;x;
PRODUCTION_STOCKPILE_LACK_COST;Stockpile lack cost:;;;;;;x;
DIPLOMACY_AT_WAR_WITH;At war with:;;;;;;x;
COLONIZE_CLOSEST_BASE_TO_FAR_SPEC;Closest naval base in §Y$PROV$§W is not close enough.\n(Naval range: §R$NEED$§W/§Y$CURR$§W needed);;;;;;x;
COLONIZE_CLOSEST_BASE_SPEC;Closest naval base is in §Y$PROV$§W.\n(Naval range: §G$NEED$§W/§Y$CURR$§W needed);;;;;;x;
BUILDING_INFRASTRUCTURE;Infrastructure: §Y$VALUE$§W;;;;;;x;
UNITVIEW_POP_INFO;§Y$TYPE$§W from §Y$LOC$§W.;;;;;;x;
UNITVIEW_POP_INFO_FACTION;Part of §Y$FACTION$§W.;;;;;;x;
SCHOOL_EFFECT;Change to §Y$NAME$§W!\n;;;;;;x;
IS_NOT_MOB;Is Not Mobilized.;;;;;;x;
IS_MOB;Is Mobilized;;;;;;x;
enact_female_suffrage_title;Enact Woman's Suffrage;;;;;;x;
enact_female_suffrage_desc;The idea of Woman's Suffrage increasingly gained traction in Western society throughout the 19th century. First advocated in the writings of early liberal philosophers, such as England's Mary Woolstonecraft or John Stuart Mill, the idea and ideology of Woman's Suffrage gradually developed, as the century wore on, into a coherent ideology in its own right: Feminism. The experience during The First World War, of women working in factories, and other jobs previously reserved for men during peacetime, is often said to have been a crucial pivot point in securing Woman's right to work, vote, and, in other fields of society, achieve legal equality with men.;;;;;;x;
female_suffrage;Woman's Suffrage;;;;;;x;
female_suffrage_desc;Our country accords women legal equality with men, and the right to vote in general elections.;;;;;;x;
SOCIAL_DESC2;The social spending budget goes towards funding your enacted social reforms. The amount of money to distribute depends on your §YCountry administrative efficiency§W;;;;;;x;
support_ruhr_industrialism_desc;A peculiar Military-Industrial complex is emerging in the now heavily industrialized Ruhr-area, where several leading industrialists, notably from the Krupp family, are working together with Prussian Army & Government officials to develop, in coherence with Prussian state ideology, our military and industrial capabilities. Voltaire has said of Prussia that it is an army with a country, and nowhere is this more true than in the Ruhr.;;;;;;x;
EVTNAME17020;World Anti-Slavery Convention;;;;;;x;
EVTDESC17020;The subject of woman's Suffrage has come into national focus at the $CAPITAL$ Anti-Slavery Convention, held just the other day in $CAPITAL$, $COUNTRY$. With several international delegates present, some of whom women, a motion was put before the convention that female delegates, while they should be heard before the chamber, should ultimately be denied the right to vote on any resolutions to be adopted by the convention. The seating arrangements alone have become an issue, as men and women at the convention sit segregated. It is becoming ever more obvious that women in $COUNTRY$, and the entire Western world, are increasingly striving to partake in public discourse and debate.;;;;;;x;
EVTOPTA17020;This blatant discrimination is silly to the point of the absurd;;;;;;x;
EVTOPTB17020;This blatant allowing of women to talk in public assemblies is silly to the point of the absurd;;;;;;x;
HAVE_INDUSTRIAL_SCORE_MORE_THAN;Have a higher Industrial Score than: ;;;;;;x;
EVTNAME17030;Working Women;;;;;;x;
EVTDESC17030;With the war dragging on, and more and more of our able-bodied young men being called up for military service, several leading industrialists have suggested that we tap the productive energies of $COUNTRY_ADJ$ womanhood, and rotate women into temporary employment in the factories. This policy, so say the learned of industry, has already been proven successful in several small-scale attempts, where women have been found to be nowhere near the slow learners that common wisdom had otherwise made them out to be. Apparently, they are quite capable of handling the tasks assigned to them in a factory environment. The age of wonders is not past, it seems.;;;;;;x;
EVTOPTA17030;Naturally the war-effort demands every available hand;;;;;;x;
EVTOPTB17030;BLOOD AND CONQUEST!!! ... Apologies, what were you saying?;;;;;x;;
EVTNAME17040;I Thought The Major Was A Lady Suffragette;;;;;;;x
EVTDESC17040;And, it is therefore my conclusion, that although there are certain professions generally unsuitable for women to occupy, their presence in the work place poses no fundamental threat to the social order.'\n\nA well-known and respected member of our military establishment has, today, published an opinion editorial in the $CAPITAL$ Courier, one of $COUNTRY$'s leading dailies. In what has been described as the biggest career blunder in the decade, the general has advocated the inclusion of women in the work place, in factories and businesses, arguing primarily that their inclusion and protection under law would only amount to a confirmation of the already established de facto state of women being employed.;;;;;;x;
EVTOPTA17040;The legal status of women in the work place obviously needs to be regulated;;;;;;x;
EVTOPTB17040;This man clearly has no future in the $COUNTRY_ADJ$ army.;;;;;;x;
EVTNAME17050;The Mud March;;;;;;x;
EVTDESC17050;The $CAPITAL$ weather did its worst against us: mud, mud, mud, was its prominent feature, and it was known among us afterwards as the mud march.'\n\nA female suffragette commented the elements during the Mud March, a demonstration march which, just this past week, attracted over 3,000 women from various organizations, female textile workers, temperance advocates, artists and many other, all coming together in a show of force for Woman's Liberation and Suffrage, on $CAPITAL$'s streets. A gay enough procession by most accounts, despite the weather.;;;;;;x;
EVTOPTA17050;We watch, observe, learn, and, ultimately, do nothing.;;;;;;x;
EVTOPTB17050;We must express our cordial understanding of, and support for, these sentiments;;;;;;x;
EVTOPTC17050;Clearly a sign that this public meetings nonsense has been going on for far too long;;;;;;x;
TRIGGER_STATE;State;;;;;;x;
EVTNAME17060;Slim Picketings;;;;;;x;
EVTDESC17060;Suffragettes, picketing a local bar in one of our provinces, are becoming the laughing stock of the entire state. The sight of the two, relatively frail, upper class women, standing with their placards outside the bar, picketing for Woman's Suffrage and temperance, is not only being made into an object of ridicule, it is also causing some anger among the lower classes, who feel that the well-offs, the high-and-mighties and the holier-than-thous are trying to patronize (or matronize, as the case may be) them with sophistry and rhetoric.;;;;;;x;
EVTOPTA17060;Oh, well, freedom of speech and all that.;;;;;;x;
EVTOPTB17060;Maybe if they listened more to what these nice ladies are trying to explain to them?;;;;;;x;
EVTNAME17070;Suffragettes & Suffragists;;;;;;x;
EVTDESC17070;Like many nascent political ideologies, the early suffragette movements were not foreign to in-fighting and organizational splits over issues of tactics and perceived ideological differences, the split between the NUWSS and the NSWRV in Britain being a poignant example. The suffragette movement in $COUNTRY$ is experiencing somewhat of a setback, on account of an organizational split. ;;;;;;x;
EVTOPTA17070;A good time to push for a more conservative agenda;;;;;;x;
EVTOPTB17070;Aaaah, the reactionary cause breathes morning air;;;;;;x;
EVTNAME17080;Campaign for Married Woman's Property Act;;;;;;x;
EVTDESC17080;A married woman owns no personal property, and her legal identity ceases to exist as husband and wife are joined in one person under law and marriage. We want to change this, we want women to be able to dispose of their own property as they wish. We want the courts of law to recognize a husband and wife as two separate legal entities.'\n\nThe suffragette movement in $COUNTRY$ has organized a rally in one of our states, campaigning for the right of women to receive recognition of the rights, deeds and titles of property that they in many cases already, de facto, hold.;;;;;;x;
EVTOPTA17080;... and the stock-market report?;;;;;;x;
EVTOPTB17080;This campaign for basic human rights needs to go national;;;;;;x;
EVTNAME17090;Leaflet Campaign;;;;;;x;
EVTDESC17090;We covered the entire city. Me and the girls split up, met at the corner of Main St. and 3rd, and then went off to each try to cover a block or two. It was hard work, but I remember it as a happy time.'\n\n$COUNTRY_ADJ$ Suffragettes have undertaken a leaflet campaign in one of our states, in order to gain traction for their cause. All around the city, women can be seen wearing placards and handing out leaflets asking for support for a whole host of suffragette causes: From property, to marriage, to domestic law to the vote and beyond.;;;;;;x;
EVTOPTA17090;I'm not sure how the locals will feel about all this littering. Not sure at all.;;;;;;x;
EVTOPTB17090;Isn't there at least one MP living thereabouts?;;;;;;x;
EVTNAME17100;Education for Women;;;;;;x;
EVTDESC17100;If you, sir, is upset by the fact that Student No. 156 wears a bonnet, I would be pleased to remove my conspicuous headgear and take a seat at the rear of the classroom, but I  will not voluntarily absent myself from a lecture.'\n\nWoman causes scandal at a $COUNTRY_ADJ$ university, by being there. A woman has enrolled at one of our institutions of higher learning, and the event has caused a fair amount of scandal among local conservatives.;;;;;;x;
EVTOPTA17100;Throw that willy-nilly out of my institution of higher learning!;;;;;;x;
EVTOPTB17100;So our erudites are intimidated by the female intellect?;;;;;;x;
EVTNAME17110;The Second Sex;;;;;;x;
EVTDESC17110;Although some women try zealously to incarnate this essence, it is hardly patentable. It is frequently described in vague and dazzling terms that seem to have been borrowed from the vocabulary of the seers, and indeed in the times of St Thomas it was considered an essence as certainly defined as the somniferous virtue of the poppy.'\n- de Beauvoir, Simone -- The Second Sex\n\nA renowned $COUNTRY_ADJ$ suffragette has published a book on what can best be described as the subject of feminist theory, and the book is gaining a fair amount of attention both nationally and internationally.;;;;;;x ;
EVTOPTA17110;Commend the book;;;;;;x;
EVTOPTB17110;Denounce the book;;;;;;x;
EVTNAME17120;Letter Campaign;;;;;;x;
EVTDESC17120;So I ask you, sisters, write! Write to your congressman, your local MP, your grandmother, someone, anyone! If the world will not come around to the message that women, considered as political animals, are equal to men in every relevant aspect, then the message will have to come around to it!'\n\nThe $COUNTRY_ADJ$ suffragette movement has initiated a letter campaign with the ambitious goal of reaching every MP with a thousand letters every year, until female suffrage is passed, and women are given the right to vote. The campaign has had a fair amount of effect already.;;;;;;x;
EVTOPTA17120;I predict that the reform agenda will gain a fair amount of traction in the Upper House;;;;;;x;
EVTOPTB17120;I predict that the cause will gain a fair amount of traction among the populace;;;;;;x;
EVTNAME17130;Lawless Suffragettes;;;;;;x;
EVTDESC17130;Four broken windows, attempted arson, technical assault of two police officers... The police officers weren't hurt, but I bet their pride was. What in the world compelled you to do such a thing?'\n\nA more militant wing of the $COUNTRY_ADJ$ suffragette movement has conducted a violent protest campaign against government authorities in one of our states. Local conservatives speak gloomily about the unraveling of the nation's moral fabric, and the end of Western Civilization.;;;;;;x;
EVTOPTA17130;Okay.;;;;;;x;
EVTNAME17140;Suffragette Hunger Strike!;;;;;;x;
EVTDESC17140;A $COUNTRY_ADJ$ suffragette, jailed on account of violent protesting during a rally, has gone on a two week hunger strike in one of our states' prisons, protesting $COUNTRY$'s supposedly poor treatment of its women. The strike is carried out under the slogan 'Votes for women', and the case has made woman's suffrage the focal point of the local political debate, with every newspaper left, right and center reporting on the case.;;;;;;x;
EVTOPTA17140;I suggest that the local authorities force feed that hysterical woman;;;;;;x;
EVTOPTB17140;Release her and let us be done with this affair;;;;;;x;
EVTNAME17150;Cat and Mouse Act;;;;;;x;
EVTDESC17150;The (so-called) Cat and Mouse Act was an infamous British law passed in 1912 in order to combat the suffragette tactic of using hunger strikes as a means to build sympathy for the Suffragette cause. The law stated that a person could be released from jail to recover from any serious illness, only to be jailed again on recovery, thereby washing the government's hands of any harm caused to the woman in question by the hunger strike. A similar ordinance has found its way into the legislature of one of our states, where suffragette hunger strikes are handled in this exact same way.;;;;;;x;
EVTOPTA17150;Use the pressure of the central government to end the legislation;;;;;;x;
EVTOPTB17150;Ignore the matter;;;;;;x;
EVTNAME17160;Study Circle;;;;;;x;
EVTDESC17160;A small study circle, dedicated to several issues close to the suffragette agenda for woman's votes, has, during the last few years, begun developing a name for itself in the international debate on Woman's Rights. The $COUNTRY_ADJ$ School, as the circle is now being known, has published several tracts on philosophy, politics and economics, all relating to the plight of women all across the world.;;;;;;x;
EVTOPTA17160;Let us bask in the glow of this little gem of international renown that just fell into our lap;;;;;;x;
EVTOPTB17160;Let us hush up this blot of shame on our national pride, before someone catches wind;;;;;;x;
EVTNAME17170;International Woman's Suffrage;;;;;;x;
EVTDESC17170;While Woman's Suffrage has been achieved in $COUNTRY$, many other countries still lack the wonders of a modern, egalitarian democracy. From time to time, in a debate, or at an international conference, it might be good to point this out to other countries, or use it as an argument to calm tensions on the homefront.;;;;;;x;
EVTOPTA17170;I might know of a little place that could decidedly get calmer...;;;;;;x;
EVTOPTB17170;At least we're better than the people over in...;;;;;;x;
STATE_NONCORES;Non-core provinces in state: §R$VALUE$§%§W;;;;;;x;
DIPLOMACY_CANNOT_SET_PRIO_VASSAL;We cannot influence other countries' §YSatellites§W or §YDominions§W;;;;;;x;
DIPLOMACY_NEGOTIATE_VASSAL;We are not allowed to negotiate with §YSatellites§W or §YDominions§W;;;;;;x;
DIPLOMACY_NEGOTIATE_WE_VASSAL;We are not allowed to negotiate with countries if we are a §YSatellite§W or §YDominion§W;;;;;;x;
PW_OPEN_POPSCREEN;View population statistics for §Y$LOC$§W;;;;;;x;
COLONIAL_EDUCATION;Colony: $VAL$;;;;;;x;
EVTNAME17500;Labor Unions;;;;;;x;
EVTDESC17500;Hell no, we won't go!'\n\nOne of our states has seen a surge in socialist agitation during the past few months, since the forming of a labour union at one of the local workshops. The workshop seems to have set a local example to other workplaces, and, now, labour appears to be organizing at every mill, workshop and factory in the entire state. The government has been approached by a group of concerned members of the local elite, who call upon the central government to dispatch national guard units to the province in order to ensure that order is maintained.;;;;;;x;
EVTOPTA17500;We will not turn the arms of our soldiers against the citizens they exist to defend;;;;;;x;
EVTOPTB17500;I suppose we have a few units that we could spare for the good cause...;;;;;;x;
EVTNAME17510;Demonstration Turned Sour;;;;;;x;
EVTDESC17510;Screams can be heard from a workplace in one of our states, where socialist agitators have turned an ongoing labour conflict from bad to worse. Local capitalists are appalled at the liberties these revolutionaries allow themselves with regards to how, when and where they preach their revolutionary ideology, and are considering forming a citizen guard, should the situation escalate further.;;;;;;x;
EVTOPTA17510;We will not recommend our citizens to form protection rackets;;;;;;x;
EVTOPTB17510;Anything to stave off the red hydra!;;;;;;x;
EVTNAME17520;Sabotage;;;;;;x;
EVTDESC17520;A factory in one of our states has become the target of a mild, but costly, sabotage campaign during the past few weeks, and local management suspects that a know socialist agitator in the area is responsible for this development, as the gentleman in question is known by management to have taken issue with a decision they recently took regarding company internal division of labour.;;;;;;x;
EVTOPTA17520;You mean you fired someone? Nothing wrong with that!;;;;;;x;
EVTOPTB17520;Denounce the profiteering of those fat-cats;;;x;;;;
westernize_nation_title;Embrace Westernization;;;;;;x;
westernize_nation_desc;Our country is under intellectual assault by modernity and the Western World. In the fields of modern technology, industry and military theory, the old traditions and institutions no longer serve us as they used to. Everywhere we turn, western influences spread like wildfire through our nation, our population, and our souls. If we are to remain what we always have been, and not become something else entirely, now is the time to assume control of our own destiny. It has become apparent to the leading members of our intellectual elite, that the only way to turn the tide on the Western Leviathan is to swim with it, for, as Sun Tzu says: The reed that bends before the wind, also offers a form of resistance.;;;;;;x;
the_meiji_restoration_title;The Meiji Restoration;;;;;;x;
the_meiji_restoration_desc;Japan is traditionally considered to have been founded by Emperor Jimmu in 660 B.C., and while the Imperial Lineage was still considered unbroken since then, the Imperial Office had, throughout the Edo period, been reduced to a revered and respected but, ultimately, politically powerless institution. By embracing a restoration of Imperial Rule, along with a programme of swift industrial modernization, constitutionalism and economic freedom, Japan might be able to break the fetters placed upon her by the impositions of the Western World.;;;;;;x;
HAVE_MILITARY_SCORE_MORE_THAN;Have a higher Military Score than: ;;;;;;x;
CIVILIZED_EFFECT;Become a §YCivilized Nation§W\n;;;;;;x;
EVTNAME10000;Springtime of Nations;;;;;;x;
EVTDESC10000;The relative quiet of the early 19th century was broken with a crashing revelry in $YEAR$, as liberal agitation erupted into open revolution across the continent. The Monarchical Ancien Regimes of Europe could only look on in horror and disgust, as the hymns of the French revolution could again be heard echoing from Europe's tumultuous streets, and student's and youth again gathered under republican tricolors, celebrating the ideals, dreams and wishes of a young generation, animated by the powerful message of human liberty -- in economic, cultural, social and national affairs -- that was European Liberalism.;;;;;;x;
EVTOPTA10000;We will be freemen, as our fathers were.;;;;;;x;
form_kellys_irish_brigade_title;Kelly's Irish Brigade;;;;;;x;
form_kellys_irish_brigade_desc;Did those cowardly lincolnites tremble, when they met with the Irish brigade?'\n\nWhile most Irish immigrants to the USA fought for the Union during the Civil War, some decided instead to side with the Confederacy, seeing, perhaps, the southern secession as running parallel to Ireland's own struggles to win independence from England.;;;;;;x;
EVTNAME17530;Bloody Strike!;;;;;;x;
EVTDESC17530;A strike today in one of our states, initiated by communist troublemakers and revolutionaries, was swiftly put down by local police. The event has caused a massive backlash against the socialist movement in the state, as local farmers & peasants perceive the red ideology as being vehemently opposed to the traditions and histories of civilization in general, and , $COUNTRY$, more importantly.;;;;;;x;
EVTOPTA17530;Let us hope that this will be the end of this revolutionary prattle;;;;;;x;
EVTOPTB17530;But.. the plight of the workers? Exploitation by the ruling classes?;;;;;;x;
EVTNAME17540;Sympathy Strike!;;;;;;x;
EVTDESC17540;Workers in a machine shop in one of our states have gone out in strike, protesting all manner of ills, real or perceived, in society as a whole and in the workplace. What is infinitely worse than a few redbeards taking a few days off, however, is that many other workers from all across the state have joined them in a state-wide sympathy strike, causing the productive engine of the state to grind to a more or less immediate halt. Harsh methods might have to be employed to resolve this little situation.;;;;;;x;
EVTOPTA17540;Time is on our side. Let us wait them out with vague promises, but little or no action.;;;;;;x;
EVTOPTB17540;Curtail local press distribution for any papers suspected of collaboration;;;;;;x;
EVTNAME17550;The $COUNTRY_ADJ$ Red Star;;;;;;x;
EVTDESC17550;A new daily with no shame about its political leanings has been incorporated in $CAPITAL$, The $COUNTRY_ADJ$ Red Star, official party organ for the $COUNTRY_ADJ$ socialist party. The Red Star publishes deeply moving social commentary, seldom without picturesque little reports on the conditions of working men and women across the world. The Red Star stands, or so it claims, for international solidarity, worker's rights, unionism and class struggle on a broad, democratic and socialist basis.;;;;;;x;
EVTOPTA17550;I shall suggest down at the club that they start a subscription. Gin, anyone?;;;;;;x;
EVTOPTB17550;What is this... horrid piece of paper... a Fish & Chips wrapping?;;;;;;x;
EVTNAME17560;May Day Parade;;;;;;x;
EVTDESC17560;The red banners flutter before the winds, and people of all ages come out to watch, as socialists, communists, union members and workers of all ages come together in a protest march, all across country, commemorating the deaths of several demonstrators at the Chicago Haymarket Massacre in 1886. While an annually returning celebration in almost every city in $COUNTRY$, this year's incarnation has been particularly successful in one of our states, where an upsurge in socialist militancy and consciousness can be expected.;;;;;;x;
EVTOPTA17560;Commemorating bomb-throwers and murderers, in one of *my* states?;;;;;;x;
EVTOPTB17560;Naturally we support this fine display of international solidarity between workers;;;;;;x;
EVTNAME17580;Union Busting;;;;;;x;
EVTDESC17580;There's foxes in the hen house,'\ncows out in the corn.\nThe unions have been busted,\ntheir proud red banners torn'\n- Steve Earle\n\nCapitalists in one of our states have begun employing union busting tactics to end what they describe as 'the scourge of organized labour'. By employing professional infiltrators to get under the skin of the state's labour movement, the capitalists hope to be able to sow discontent among the union rank and file.;;;;;;x;
EVTOPTA17580;An excellent initiative that can only be applauded!;;;;;;x;
EVTOPTB17580;They must stop infringing on organizational freedoms;;;;;;x;
EVTNAME17590;Lockout!;;;;;;x;
EVTDESC17590;Capitalists in one of our states have called a lockout following a period of intensifying labour conflicts in the area. Workers have been informed by management that no one is welcome back to work while union sympathies still run high among the employed. Local police have expressed support for the move, citing a long series of disturbances at the factory, some even bordering on sabotage.;;;;;;x;
EVTOPTA17590;Yes? We have trade, wars, production, and you tell me about organized labour?;;;;;;x;
EVTOPTB17590;Hey! That's unconstitutional!;;;;;;x;
EVTNAME17600;Black Flags;;;;;;x;
EVTDESC17600;The socialist party in one of our states has recently begun undergoing a distinct metamorphosis, under the influence of its young, charismatic leader. While the party still maintains several core tenants of socialism, such as the emphasis on the state's important societal role, it has also begun embracing an aggressive and bombastic form of radical nationalism. Black flags have begun waving from the socialist party headquarters in one of our states, and while still prefixed with 'proto-', it is clear that what we are seeing is the formation of a radical new front in the state's politics: Fascism.;;;;;;x;
EVTOPTA17600;An interesting development that we will make sure to keep an eye on.;;;;;;x;
EVTOPTB17600;Let us see if we cannot defuse some of this enthusiasm into more palatable forms;;;;;;x;
EVTNAME17610;Blackshirts;;;;;;x;
EVTDESC17610;The emerging fascist party in one of our states has formed a paramilitary corps, organized with a military command chain, ideologically coherent and ready to do the bidding of the fascist party leaders. The group is colloquially referred to as the 'Blackshirts' from the iconic militaresque shirts that they have taken to wearing. This trend is new to $COUNTRY_ADJ$ politics, and some fear that it might lead to a chain-reaction, with other parties forming military organizations of their own.;;;;;;x;
EVTOPTA17610;Clamp down on the organization and attempt to shut it down;;;;;;x;
EVTOPTB17610;Leave them be, and hope that they don't gain too much ground;;;;;;x;
EVTNAME17620;Fascist Soup kitchens;;;;;;x;
EVTDESC17620;The fascist party has begun organizing soup kitchens for the unemployed in one of our states, citing the need to 'Protect and preserve the pureborn $COUNTRY_ADJ$ industrial workers from the ravages of international capitalism'. Several other parties, along with leading liberal and conservative dailies, have expressed sharp criticism of the party's work, claiming that it, in the end, amounts to little less than bribery and the buying of voter support. The fascists themselves do not seem overly concerned about these accusations.;;;;;;x;
EVTOPTA17620;The party's work is not illegal, and is therefore not a government concern;;;;;;x;
EVTOPTB17620;This is just a ruse to build support for the party, end this nonsense!;;;;;;x;
EVTNAME17630;The March on $CAPITAL$;;;;;;x;
EVTDESC17630;Reports have reached $CAPITAL$ that the Blackshirts, the paramilitary wing of the fascist party, have begun marching down the country, toward $CAPITAL$, intent on seizing power in $COUNTRY$. The military has thus far not attempted to intervene, and we suspect that this might be due to the fact that several leading members of our armed forces have fascist sympathies themselves. This is definitely a crisis for the young $COUNTRY_ADJ$ democracy.;;;;;;x;
EVTOPTA17630;Send out the military to restore order;;;;;;x;
EVTOPTB17630;Neat black flags they have! I have a white one!;;;;;;x;
EVTNAME17640;$COUNTRY_ADJ$ Free Corps;;;;;;x;
EVTDESC17640;War veterans, disgruntled with what they see as the failures of capitalism and liberal democracy, have formed a Free Corps -- an ideological an paramilitary organization ostensibly existing to protect the state and homeland, while de facto promoting a fascist political agenda -- in one of our states. The corps has already begun flexing its muscles in local politics, threatening several liberal politicians and maintaining a fairly intimidating uniformed presence in the state.;;;;;;x;
EVTOPTA17640;Let them prance about if they absolutely must;;;;;;x;
EVTOPTB17640;Prevent the organization from recruiting on barracks grounds;;;;;;x;
